season,episodeNum,speaker,line
15,7,CASTIEL,Hello? No. I need a favor.
15,7,DEAN,Ghost sickness.
15,7,LEE,Ghost sickness?
15,7,DEAN,"Ghost sickness. Man, it was no fun. Everything was scary. This cat jumped out at me, had me checking my pants. I'm not joking. It was awful, man. Whew!"
15,7,LEE,"You haven't even told me what case you're working on, man."
15,7,DEAN,"Oh. Right. So, a girl went missing. 'Course, the sheriff thinks it's nothing, right?"
15,7,LEE,"Yeah, well, the sheriff in this town couldn't find his ass with a flashlight and a map."
15,7,LEE,"Mm, no."
15,7,LORNA,"That's Angela, Lee. She's in here all the time."
15,7,LEE,Wait. Is this the girl that doesn't drink that much?
15,7,LORNA,That's the one.
15,7,LEE,But her friend?
15,7,LORNA,Like a fish.
15,7,LEE,Is like a fish.
15,7,DEAN,Huh.
15,7,LEE,"What are you doing, man?"
15,7,DEAN,What?
15,7,LEE,"You're chasing missing persons, huh? I thought you'd be on to something bigger by now, like the Loch Ness Monster... Bigfoot."
15,7,DEAN,"Trust me, uh, bigger doesn't always equal better. Besides, who's gonna look out after the little guy? God certainly isn't."
15,7,LEE,"Damn, brother, that's dark."
15,7,DEAN,"Yeah, it's been a rough, uh... it's been a rough decade, Lee."
15,7,LEE,Yeah.
15,7,DEAN,"But that's a conversation for a different time, 'cause this, this right here, this is all right."
15,7,LEE,"Well, I'm glad you approve. This is nothing you can't have, man."
15,7,DEAN,"Oh, come on. Who's gonna kill the bad guys?"
15,7,LEE,"Somebody else. Dean, how many lives you think you saved, huh? Hundreds? Thousands? You deserve a break, bro. Hell, you might even deserve two."
15,7,LEE,Remember that old song your dad used to play us before we'd go out on a Hunt?
15,7,DEAN,"Yeah. Yeah, he'd pop it in the tape deck, say, ""Listen up, boys. This is real music."""
15,7,LEE,He wasn't wrong.
15,7,DEAN,"Oh, no."
15,7,LEE,"Oh, yeah. [to the band] ""G.O.B.,"" boys. [to Dean] Let's go. [from up on stage, at the microphone] Come on, boy. You can't just sit around lip-synching ""Eye of the Tiger"" while no one's watching. Come on. Get up here."
15,7,LEE,Yeah! Come on! Whoo!
15,7,LEE,Whoo!
15,7,AUDIENCE,Wow! Come on!
15,7,DEAN,Ha! You son of a bitch.
15,7,DEAN,"Whoo. Well, never got a standing ovation before."
15,7,LEE,"Yeah, feels pretty good, don't it?"
15,7,SALLY,Stop it! Hey! Hey! Leave me alone.
15,7,MAN,Whoa. Whoa. Whoa.
15,7,SALLY,Back the hell up.
15,7,DEAN,Hey.
15,7,SALLY,"Stop, stop, stop!"
15,7,MAN,Don't be like that.
15,7,SALLY,"No, no. Stop!"
15,7,DEAN,"""Road House"" rules?"
15,7,LEE,"""Road House"" rules."
15,7,SALLY,Stop! Stop!
15,7,DEAN,Hey. Hey! I think you fellas have had enough. Time to leave.
15,7,MAN,Nah. I think we'll stay a while.
15,7,LEE,Still got it.
15,7,LORNA,Bunch of jerks.
15,7,SALLY,Yep.
15,7,LORNA,"You all right, Sally?"
15,7,DEAN,Sally? Sally Anderson?
15,7,SALLY,Yeah. Why?
15,7,SERGEI,Castiel.
15,7,CASTIEL,Sergei.
15,7,SERGEI,"Oh, the home of the fabled Men of Letters. So the stories are true. This place... what wonderful things you must have."
15,7,CASTIEL,"Okay, that's enough. You're here for a reason."
15,7,SERGEI,Aren't we all?
15,7,EILEEN,Help him. Please.
15,7,SERGEI,"'Course, my dear."
15,7,SERGEI,Hmm.
15,7,CASTIEL,What?
15,7,SERGEI,Small thing.
15,7,CASTIEL,What is it?
15,7,SERGEI,Sam is... dying.
15,7,SALLY,"She was a good girl, you know? She... she loved Jesus and..."
15,7,LEE,"And... and America, too."
15,7,DEAN,"Sally, just... just tell me what happened."
15,7,SALLY,"We left B's around closing. I was pretty hammered, but Angela, she was helping me to her car when I needed... you know, I got sick. And when I was done, she was gone. Angela was raptured, and I was left behind."
15,7,DEAN,"And the car went missing, too, right?"
15,7,SALLY,"Yeah, it got raptured, too, I guess."
15,7,LEE,Y-You can't... you can't rapture a car.
15,7,SALLY,It was a good car.
15,7,LEE,"Dean, can I talk to you for a second, man? Man, come on.  Her story, dude. I mean..."
15,7,DEAN,"I know, I know. Look, she's not the most reliable witness, but... but best friends don't just up and leave without saying goodbye."
15,7,LEE,Unless they deserve it.
15,7,DEAN,"Yeah, but something seems off here."
15,7,LEE,I'll tell you what I'll do. I'll lock the joint up. You and I can work the case just like old times.
15,7,DEAN,Great.
15,7,LEE,Yeah.
15,7,DEAN,"All right, well, first things first, where do you, uh... where do you dump a car around here?"
15,7,LEE,"Um, the lake maybe."
15,7,LORNA,"Or the wrecking yard. Look, I don't want to know. I'm just saying, if I had to get rid of something, Merle's is the place I'd do it."
15,7,LEE,"I mean, that's... I think the lake."
15,7,DEAN,"Look, I'll check the scrapyard, okay? You, you take the lake."
15,7,LEE,Okay. Oh.
15,7,CASTIEL,What do you mean he's dying?
15,7,SERGEI,"I imagine you were trying to ascertain the exact nature of the wound before this, yes?"
15,7,EILEEN,Yes.
15,7,SERGEI,"Ah, well, there you go. Most wounds want to be healed, to be whole. But this, this wound is different. It goes down to his very soul. But also out into the world. From what I can tell, his soul, it's connected to something or someone somewhere. Except, as you probed deeper, you forced the soul to stretch from Sam's body to..."
15,7,EILEEN,Where?
15,7,SERGEI,"I don't know. But now it's like a rubber band. If it is stretched too far, too long, pop, it snaps, and Sam dies."
15,7,EILEEN,Can you fix it?
15,7,SERGEI,Of course I can.
15,7,DEAN,Oh. Damn it.
15,7,LEE,"Couldn't leave well enough alone, could ya?"
15,7,SERGEI,There. Done.
15,7,CASTIEL,And nothing's happening.
15,7,SERGEI,Wait for it.
15,7,EILEEN,Sam? Sam. Sam?
15,7,CASTIEL,What are you doing?
15,7,SERGEI,I made it worse.
15,7,CASTIEL,You said he could die.
15,7,SERGEI,Will die. And soon.
15,7,EILEEN,No.
15,7,SERGEI,That won't help. It's already done. Unless.
15,7,CASTIEL,What?
15,7,SERGEI,You give me what I want.
15,7,EILEEN,"Fix him, or I kill you."
15,7,SERGEI,"You kill me, he dies. Or you give me the Key to Death, and he lives."
15,7,EILEEN,What?
15,7,SERGEI,"You really have no idea about the treasures this place holds, do you? The Men of Letters, some time ago, procured a very important item... a black key, handle in the shape of a skeleton. It can open a door to Death's library. You will find it and give it to me, and..."
15,7,CASTIEL,No.
15,7,SERGEI,"Castiel, please. You can't win this."
15,7,CASTIEL,"Yes, I can."
15,7,SERGEI,Anna.
15,7,CASTIEL,"A friend, Bobby, he's been watching her. And one word from me, and, well, you know what happens. Fix Sam. Now. Now."
15,7,SERGEI,"Alnoth, por Cantin Pre Tally Noth."
15,7,EILEEN,Sam? Are you okay?
15,7,SAM,I think.
15,7,CASTIEL,What about your wound?
15,7,SERGEI,"It's still there, but he's back. So we good?"
15,7,CASTIEL,For now.
15,7,SERGEI,"Mm. I like this you, Castiel. It's very... Russian."
15,7,DEAN,Lee?
15,7,LEE,"You awake, buddy?"
15,7,DEAN,"The hell are you doing, man?"
15,7,LEE,"You had to hit the junkyard, didn't you?"
15,7,DEAN,"Look, I don't know what's going on, okay? But this is not you."
15,7,LEE,"Well, not the old me, anyway. I wasn't kidding about Arizona. What that thing did to that family, those kids, it stuck in my head. If evil like that exists in the world, then guys like you and me, we ain't ever gonna win. The best we can do is just have a little fun. The last Hunt I did, the one right around here, I found something."
15,7,LEE,"It's called a marid. It's a freaky-looking little thing, isn't it?  [Lee laughs, and Dean stares at him, incredulous] Ah. As long as you feed it, it gives you money, it gives you health, everything you dreamed of."
15,7,DEAN,"And so, what, it just costs innocent lives?"
15,7,LEE,"Dean, you and I both know no one's innocent. After everything we've done, aren't... aren't we owed a little happiness, huh? Don't we deserve that much?"
15,7,DEAN,"Listen to yourself. ""We're owed."" ""We deserve."" Come on, man. You're not God. Hell, God's not even God."
15,7,LEE,"Good or bad... the world doesn't care. No one cares, Dean."
15,7,DEAN,"Well, I do."
15,7,LEE,"Yeah. And that's what got you here. Now, takes a while to drain a man, but listen to me. Don't worry about it, all right? Don't worry because once you lose a couple of pints, you just fall asleep, and then it'll be over."
15,7,DEAN,Lee.
15,7,LEE,"This... this is not how I wanted this to go, Dean. When that blonde girl walked in here last night, I should've know, you know, Dean Winchester, the righter of wrongs, you were gonna keep digging, and you were gonna figure me out. And if it's got to be you or me, well, I got to pick me, man."
15,7,DEAN,Lee. Lee!
15,7,DEAN,Sorry about your friend.
15,7,DEAN,"Oh, God bless Texas."
15,7,DEAN,"I'm out. And by my count, so are you."
15,7,LEE,"You're hardcore, brother."
15,7,DEAN,"No. No, you don't get to pretend like we're still friends. I don't know you."
15,7,LEE,"You don't, Dean? I am you. I'm just you that woke up and saw that the world was broken."
15,7,DEAN,Then you fix it. You don't walk away. You fight for it.
15,7,LEE,"Right. What do you say we act like this never happened, hm? Y-You just walk out that door."
15,7,DEAN,I can't do that.
15,7,LEE,You really want to do this?
15,7,DEAN,"No, I don't. But I kill monsters."
15,7,LEE,You want a shot at the title?
15,7,DEAN,Don't mind if I do.
15,7,LEE,"Ohh. All right. I'll be damned. Why do you care so much, Dean?"
15,7,DEAN,Because someone has to.
15,7,LEE,"Well, then... I'm glad it was you. Wait, wait. [He pats Dean's chest] Okay, okay."
15,7,DEAN,Hey.
15,7,CASTIEL,Dean.
15,7,DEAN,"I got your message. Sam, is he, uh..."
15,7,CASTIEL,He's fine.
15,7,DEAN,Good. That's good.
15,7,CASTIEL,Yeah.
15,7,DEAN,Good.
15,7,SAM,"I feel like, uh... I feel like I was in his head."
15,7,DEAN,You were in Chuck's head?
15,7,SAM,"I think so. A-And I-I think I-I saw his memories. Dean, Chuck is weak. I think we can beat him. I think we can beat God."
15,9,CAS,God is back.
15,9,DEAN,Jack's gone.
15,9,CHUCK,Welcome to the End.
15,9,JACK/BELPHEGOR,Hello.
15,9,CAS,That's not Jack. That's a demon.
15,9,AMARA,You're not complete. You need me.
15,9,ROWENA,Oh!
15,9,SAM,"When I shot Chuck, the bullet wasn't a bullet. It w— it was a piece of me. I feel like I was in his head. I saw his memories."
15,9,SAM,We just need to speak to Michael.
15,9,ROWENA,The out-of-his-head archangel?
15,9,SAM,We need your help.
15,9,CAS,Where's Sam?
15,9,DEAN,Eileen hit a snag with a case.
15,9,CHUCK,"Hi, Sam."
15,9,MICHAEL,"I will help you. What was done in the darkness can be done to God. That's the spell. To bind the spell together, the nectar from a Leviathan blossom."
15,9,DEAN,"What is that, like a flower?"
15,9,MICHAEL,A flower that only grows in one place. Purgatory. [Snaps] That's the door. It'll remain open for 12 hours.
15,9,CHUCK,"Hi, Sam."
15,9,EILEEN,I'm sorry.
15,9,SAM,"It's not your fault, Eileen. Is it?"
15,9,EILEEN,What are you doing to me?
15,9,CHUCK,"Same thing I've been doing for weeks— helping, helping you to the bunker, to Sam... to romance. It was easy, really, just a nudge here, a conveniently placed spell there."
15,9,SAM,Wait. That was you?
15,9,CHUCK,"Uh, it wasn't all me, Sam. I just gave you half the spell. You did the rest all on your own... which I knew you would... [Sam struggles against his restraints as Chuck mills around him]...because you're such a good guy."
15,9,SAM,Why?
15,9,CHUCK,"I couldn't see you. I needed eyes and ears on the inside. Well, eyes, anyway."
15,9,EILEEN,Screw you.
15,9,CHUCK,"Yeah. You know, I hate missing my favorite show."
15,9,SAM,So I was right. You're weak.
15,9,CHUCK,"Well, I wouldn't say ""weak,"" exactly. I mean, I piñata'd Hell. But, yeah, you figured it out – we're connected by these wounds. Which – [Chuckling] annoying, right? And as long as we are, I'm stuck in this world. But you know what they say... ...all good things must come to an end."
15,9,DEAN,"Come on, Sam!"
15,9,SAM'S VOICEMAIL,This is Sam. Leave me a message.
15,9,CAS,Have you tried Eileen?
15,9,DEAN,Yeah. Same thing – no answer.
15,9,CAS,"Well, maybe they just have their hands full with her case."
15,9,DEAN,Yeah. Or they're in trouble.
15,9,SAM,What are you doing?
15,9,CHUCK,"Our wounds aren't healing properly. Because of you. It's as if there's something festering inside of you, something that won't let go."
15,9,CHUCK,"Now, I can't see it. I can't snap it away. But I know it's there."
15,9,SAM,"So, what, are you gonna just cut it out?"
15,9,CHUCK,"Hey, good idea."
15,9,DEAN,"Eileen, where the hell are you?"
15,9,DEAN,Eileen?
15,9,CHUCK,"I don't really know what I'm looking for here, so this might get messy."
15,9,CHUCK,"I think we have an audience. Come on, Eileen."
15,9,DEAN,Eileen?  Eileen?
15,9,CHUCK,"Hi, Dean."
15,9,DEAN,"Chuck, you dick."
15,9,CHUCK,"Bye, Dean."
15,9,CHUCK,"Now, where were we? Right."
15,9,DEAN,How the hell did this happen?
15,9,CAS,What are you doing?
15,9,DEAN,"Tracking Sam's phone. Okay, here we go. Uh... Milford, Nebraska, at a casino. What the hell is Chuck doing at a casino? Whatever. We need to go."
15,9,CAS,To Purgatory.
15,9,DEAN,Chuck has Sam. I'm not leaving him.
15,9,CAS,Chuck's not gonna kill him. That's not the ending.
15,9,DEAN,Wh— Then he'll torture him.
15,9,CAS,"Dean, will you stop? Just stop being so stupid."
15,9,DEAN,What?
15,9,CAS,"If we attack Chuck now, we don't have anything that can hurt him. We get that Leviathan blossom, complete Michael's spell, build the Cage. That's our chance. That's the way we'll save Sam, and that's the way we'll save the world."
15,9,SAM,"What's the matter, Chuck?"
15,9,CHUCK,Nothing. I'm just – I'm thinking.
15,9,SAM,No. You're stalling.
15,9,CHUCK,What? Am not.
15,9,SAM,You are.
15,9,CHUCK,Mnh-mnh. No.
15,9,SAM,"Yeah. You blink people out of existence. But when it's time to get your hands dirty, you can't do it. You just like to watch. Wow, Chuck. That – That's a... I don't even know what to call that."
15,9,EILEEN,I do. I'd call it pathetic.
15,9,CHUCK,You know what? You're right. I do like to watch. Eileen.
15,9,EILEEN,Sam... No.
15,9,SAM,What are you doing to her?
15,9,EILEEN,"Stop, please."
15,9,CHUCK,"Shh, shh, shh, shh, shh. Ah, why didn't I think of this first? It's so much more poetic. Eileen? She's still in there, Sam. This is gonna hurt her as much as it hurts you."
15,9,SAM,Ahh!
15,9,CHUCK,Ohh. Mnh! Maybe not quite as much.
15,9,DEAN,"I mean, how the hell are we supposed to even know what we're looking for here? You know, Michael coulda done us a solid and drawn us a picture."
15,9,CAS,"You know, of all the time I've been in Purgatory, I've never seen a bloom of any kind."
15,9,DEAN,Yeah. Exactly.
15,9,CAS,"Well, if we see it, we'll know. It's likely to be the only flower here."
15,9,CAS,What?
15,9,DEAN,"You go that way. I'll go this way. We'll meet back at the Rift, alright? We'll cover more ground. We'll better our odds."
15,9,CAS,Yeah. We'll also improve our odds of getting lost or killed. Come on.
15,9,Sam,Ahh! Ahh! [to Eileen] It's okay. It's okay. I know – I know it's not you. [to Chuck] It's not working.
15,9,SAM,"I'm gonna die in this chair, Chuck."
15,9,SAM,"Ahh! Aah! Mnh. 'Cause you'll keep cutting until I bleed out, and... that's 'cause you don't know what else to do. What then, Chuck? You – You – You just bring me back and try again?"
15,9,CHUCK,Son of a bitch!
15,9,SAM,Like what?
15,9,CHUCK,This...defiant.
15,9,SAM,It's not my first time on the rack.
15,9,CHUCK,"No, no, no, no. No, this is more. This is...hope. Ah. That's what's stopping me – you. You still think that Dean and Cas are gonna fly through those doors just in the nick of time. You still think that you're the hero of this story. You still think you can win."
15,9,DEAN,I think we're going around in circles. We've seen this corpse before.
15,9,CAS,"No, Dean, my sense of direction is excellent. That's a different corpse."
15,9,DEAN,I don't know.
15,9,LEVIATHAN,Ugh!
15,9,DEAN,You're right. It is a different corpse.
15,9,CAS,We saw you following us.
15,9,DEAN,Thought you'd never make your move.
15,9,LEVIATHAN,What do you want?
15,9,DEAN,"Well, it's a little embarrassing saying it loud, but we're looking for a flower."
15,9,LEVIATHAN,"A flower? What do I look like, a florist?"
15,9,DEAN,"Well, if you can't help us, see this boom stick? It's loaded with Borax-filled shells. You know what Borax does to piranha-faced freaks like you? I'd be happy to show you."
